date_date,orders_id,news,turnover,session_id
2021-06-01,893551,1,85.12,64628556609358299111622551576
2021-06-01,893299,1,30.64,65714581352631403881622536609
2021-06-01,893100,1,139.08,11736786837364254091622531483
2021-06-01,893496,0,50.29,14921751078171177601622546219
2021-06-01,894045,1,174.78,176643958892316802911622575516
2021-06-01,894105,1,69.13,40292045525255464651622577513
2021-06-01,893683,0,50.86,43301641551812319421622557550
2021-06-01,893098,1,83.75,48298444256741809261622531078
2021-06-01,893410,1,80.19,66261589632697698011622543859
2021-06-01,894159,1,75.52,77535399251891268211622579345
2021-06-01,893758,1,53.74,83445123326037366511622562383
2021-06-01,893940,0,88.15,91942775477522991271622572037
2021-06-01,893991,0,14.6,181312797812947944311622573189
2021-06-01,893062,1,61.92,21096397392940682841622526353
2021-06-01,893373,1,11.75,42475132605282545711622540836
2021-06-01,893701,1,70.68,48181566514306747601622557535
2021-06-01,893918,1,39.0,52700132857163573971622569240
2021-06-01,894133,0,24.62,57285758543047276661622577782
2021-06-01,893037,1,70.17,91098667172478152841622523515
2021-06-01,893841,1,65.44,11264854413325571711622564587
2021-06-01,893610,1,78.32,17252559975520143121622554504
2021-06-01,893616,0,91.71,38703017748703616231622554135
2021-06-01,894186,1,49.87,45611914252642729081622579851
2021-06-01,893668,0,146.86,5342589120816224591622554047
2021-06-01,894203,1,69.59,64985384596845771291622581100
2021-06-01,893611,0,169.16,11194550050928626931622553906
2021-06-01,893981,1,16.12,17292287349268457251622570783
2021-06-01,893115,1,23.14,20512008508929444561622531798
2021-06-01,893506,1,84.12,4549934309130975411622548296
2021-06-01,893429,0,8.0,48807257264088671641622541969
2021-06-01,894189,0,18.17,22160327707757520101622580556
2021-06-01,893493,0,73.8,22788832219379926241622548519
2021-06-01,893735,0,93.71,23048275946681270871622560838
2021-06-01,894207,0,27.49,55098468236198746411622581657
2021-06-01,893911,1,63.4,58004802726290010301622570512
2021-06-01,893303,1,49.27,61769683097033090641622537989
2021-06-01,893950,0,131.3,65606881396530234471622567572
2021-06-01,893217,0,13.87,77367188618653003481622536192
2021-06-01,893197,1,67.17,79316579613197336941622535002
2021-06-01,894174,0,88.92,8707943816845443081622577975
2021-06-01,893266,0,27.1,150995009747098821171622537761
2021-06-01,893170,1,110.02,20100749284252747701622534354
2021-06-01,893511,1,76.78,20250247088553422671622549694
2021-06-01,893156,1,63.45,56136225234908747291622532876
2021-06-01,893815,1,45.18,67673356678934218671622564589
2021-06-01,893998,0,85.29,11809330381200047741622574022
2021-06-01,894198,1,28.9,13110204721658975351622578500
2021-06-01,893702,0,70.17,25175400590121894921622558292
2021-06-01,893023,0,41.96,52414238316155136951622516847
2021-06-01,894137,0,79.58,564087877543780991622578562
2021-06-01,894058,0,59.09,61478771604727090371622576009
2021-06-01,894090,1,33.74,69735625641750164111622577080
2021-06-01,894097,0,89.83,75810382846414889631622577926
2021-06-01,893704,0,130.94,10989461368170669761622559017
2021-06-01,893195,0,95.73,125544096004522744841622535452
2021-06-01,894129,0,40.18,164974089730775414181622577998
2021-06-01,893720,0,63.64,3785541198297342961622559813
2021-06-01,894061,0,57.51,5445208731457492311622575259
2021-06-01,894195,1,62.6,81616169699821223531622577237
2021-06-01,894190,0,70.87,81804407464907629031622579461
2021-06-01,894107,0,37.41,84618730784711354101622577336
2021-06-01,893209,1,37.22,13271738183963069051622535646
2021-06-01,893048,1,67.32,19508662014997484731622525247
2021-06-01,893583,0,61.46,29446768029505080331622552546
2021-06-01,893179,1,63.93,3327416836547662631622533827
2021-06-01,894036,1,122.97,44381222684499975441622573804
2021-06-01,893939,1,105.17,46878266719924706261622572131
2021-06-01,894007,1,84.61,62012162304725800011622574454
2021-06-01,893746,0,75.39,7598134532518543861622560743
2021-06-01,893587,0,97.54,136531909447409249891622551653
2021-06-01,893250,0,45.5,138403654538505587241622537449
2021-06-01,893736,0,88.6,2376485264540030711622549553
2021-06-01,893726,0,88.6,
2021-06-01,893765,0,92.42,32134215266332528021622557906
2021-06-01,893984,0,149.58,40344684171717165541622573904
2021-06-01,893099,1,72.93,48055142090339535961622530218
2021-06-01,893224,1,114.59,50450822621179799181622536590
2021-06-01,894035,1,15.11,55110072421792666551622575238
2021-06-01,893896,1,91.17,78803143546056992571622568999
2021-06-01,893336,1,74.37,82690809000207704091622541006
2021-06-01,893517,1,26.55,86300732663218921741622549329
2021-06-01,893300,0,143.05,12460337386219086971622537956
2021-06-01,894155,1,45.55,32898645185057532781622579111
2021-06-01,894154,0,66.02,62340851212536823931622576678
2021-06-01,893362,0,48.51,23282679542075338471622541146
2021-06-01,894175,1,128.36,30914405082885014421622579956
2021-06-01,893305,1,89.7,56527815742505074921622539556
2021-06-01,893185,1,95.63,60190856039596386951622534051
2021-06-01,894130,1,88.15,143599122234331617781622578580
2021-06-01,893621,1,5.69,30128567544596381451622554432
2021-06-01,893892,0,49.05,44586931603398542171622568521
2021-06-01,893312,1,87.76,58454546490068815281622539948
2021-06-01,893473,0,87.24,60434174140074776241622546913
2021-06-01,894114,0,77.92,80005807360400538281622578040
2021-06-01,894218,0,94.3,91570922062386504221622581112
2021-06-01,893290,1,62.03,171793834077485607391622538781
2021-06-01,893638,0,105.25,30494019955262899971622555217
2021-06-01,893954,0,47.49,36972847811971288161622570102
2021-06-01,893808,0,54.41,52945240584842356251622564248
2021-06-01,893660,1,47.67,18123032980351574251622555911
2021-06-01,894229,0,16.57,39850141822029261661622582378
2021-06-01,893296,0,38.42,59579225938965232641622539161
2021-06-01,893561,0,65.4,60299008341226256861622548938
2021-06-01,893361,0,66.28,754373698502017151622541943
2021-06-01,894040,0,87.06,181343919538931980191622574540
2021-06-01,893793,1,54.01,27496798073084603881622563699
2021-06-01,893407,0,76.98,27941292613738164781622539939
2021-06-01,893427,0,29.58,39628579378261554691622545085
2021-06-01,893795,1,44.19,46332929950369902121622563727
2021-06-01,893177,1,85.22,48549407055637299321622532111
2021-06-01,892993,0,50.97,56160269320953224311622498431
2021-06-01,893774,1,31.08,62286158626615299261622563141
2021-06-01,893239,0,32.4,79425559555078846561622536817
2021-06-01,893434,1,51.65,84674626176295885831622545247
2021-06-01,893366,1,92.49,17656473646429855391622541532
2021-06-01,893631,1,111.74,43257480826924548251622553596
2021-06-01,893130,0,99.06,53685905203847638571622532587
2021-06-01,893190,0,64.04,67203949309349001911622533604
2021-06-01,893031,1,59.36,22765878840162614161622521197
2021-06-01,893705,0,58.64,54077712951288975771622558769
2021-06-01,894140,1,98.0,70462683718587848801622577856
2021-06-01,893747,0,91.1,73626131829848596491622561620
2021-06-01,893332,1,206.4,91655491385844025071622538837
2021-06-01,894185,1,49.44,1180269503091570201622580554
2021-06-01,893440,1,72.98,12381195655943248431622544333
2021-06-01,893888,0,53.64,15771005208350944601622569222
2021-06-01,894081,1,11.56,26549635238481532501622577124
2021-06-01,894245,1,53.3,4065048693439627411622582906
2021-06-01,893693,0,245.15,69005052177154581991622558697
2021-06-01,893733,1,60.97,49706179058554829171622560900
2021-06-01,894153,0,55.31,83492006329918489001622579623
2021-06-01,893857,0,53.94,88581695605491894971622566781
2021-06-01,892999,0,67.33,14982149939689314161622498405
2021-06-01,893903,0,92.87,35005167558159519871622568568
2021-06-01,893408,0,92.9,38175503208209468931622542288
2021-06-01,893057,1,83.45,4560456549509230891622526707
2021-06-01,893065,0,104.96,49592718434984947341622526660
2021-06-01,893584,1,55.09,55271888621748858741622553261
2021-06-01,893245,0,12.86,60768424229401826881622537154
2021-06-01,893104,0,63.05,66093618100358147711622531524
2021-06-01,894009,0,38.84,25371313934774079521622574893
2021-06-01,893716,0,145.59,32089210150837863901622559796
2021-06-01,893575,1,99.05,55356168034768094521622552370
2021-06-01,893555,0,110.56,62501252993988576601622551797
2021-06-01,893566,0,57.32,73346380552747189081622550206
2021-06-01,894220,1,41.57,1092622172636516141622579423
2021-06-01,894212,0,34.1,15844316950229555561622580263
2021-06-01,893569,0,70.17,20805463008465509311622552538
2021-06-01,893958,0,36.06,21384283381441640191622570826
2021-06-01,893527,1,8.21,29764651744382257311622550340
2021-06-01,893858,1,94.7,34112106332418711751622567530
2021-06-01,893463,1,70.15,34231919770681442901622547131
2021-06-01,894176,0,120.96,48076486316889426471622579623
2021-06-01,893141,0,64.65,49778157814172347831622532348
2021-06-01,893335,1,93.06,56525436331065345821622545845
2021-06-01,893199,1,28.13,56677173703094988481622535480
2021-06-01,893486,1,67.68,59803049226103762291622548024
2021-06-01,894184,1,66.37,69072283877224810451622577818
2021-06-01,893052,0,94.49,71047621284587503431622525220
2021-06-01,893679,0,3.32,8592517945154749841622557022
2021-06-01,893348,0,65.96,23763715148227514691622540028
2021-06-01,894078,0,32.42,27920806908226780721622574654
2021-06-01,893276,0,53.36,36278701811828063541622537900
2021-06-01,893964,1,80.92,45970572884253405621622572695
2021-06-01,893117,0,32.9,59475203935346970971622532006
2021-06-01,894209,0,98.11,66071496699752362451622580889
2021-06-01,893105,0,60.85,80248998416005586641622529570
2021-06-01,893035,0,93.81,83243186161486213941622522122
2021-06-01,893829,1,56.23,10210582234661376251622565160
2021-06-01,893727,0,130.64,164256698451461071622560504
2021-06-01,893489,0,50.66,39686804703576483951622547947
2021-06-01,893449,1,62.2,83077235583015054131622546097
2021-06-01,893675,1,141.66,171706394829312033911622557501
2021-06-01,894173,1,33.73,30757522598311857381622579352
2021-06-01,893234,1,60.22,32543731206799978771622536632
2021-06-01,893769,0,35.08,66881919447415793121622562742
2021-06-01,893147,1,108.84,70655138411264636691622533376
2021-06-01,894183,1,48.26,76972217284322133481622580693
2021-06-01,893451,1,15.58,78542001416976525961622546312
2021-06-01,894086,0,57.14,84394761339841440141622576357
2021-06-01,893782,0,24.1,84870805980136186411622562886
2021-06-01,893820,1,21.72,90214631176307746511622564855
2021-06-01,893227,1,39.73,33562685311280696691622536637
2021-06-01,893599,1,86.06,44077984335238006611622550864
2021-06-01,893568,1,86.06,
2021-06-01,893844,1,48.59,48054433549610114881622565672
2021-06-01,893976,0,36.31,48759479618388981001622572784
2021-06-01,894120,1,45.2,53285609355702336371622578329
2021-06-01,894165,1,102.32,57474634496582851841622579674
2021-06-01,893715,0,17.5,92000817064364143591622559642
2021-06-01,893039,1,153.33,17425238811410705201622524715
2021-06-01,893556,1,76.84,58181203475587477431622548066
2021-06-01,893137,1,21.17,59359477974573964291622532816
2021-06-01,893995,0,37.08,6917244218815623751622574348
2021-06-01,893101,0,17.42,39021994361189387631622531499
2021-06-01,893482,1,49.26,4066567350925359541622547248
2021-06-01,893255,1,111.05,42269058571003074191622535065
2021-06-01,893663,0,36.07,57539247040139158411622556817
2021-06-01,893324,0,50.25,7654830188939244621622539969
2021-06-01,893306,0,15.8,91289098291441811291622538636
2021-06-01,893838,0,51.36,11164570148196838001622566128
2021-06-01,894071,0,36.15,130406107667601161301622576445
2021-06-01,893208,0,93.38,24720227773476086371622541230
2021-06-01,893314,1,36.15,48064769130658925901622539549
2021-06-01,893732,1,80.29,61497186319912248511622560527
2021-06-01,893907,1,98.35,11598572384606780211622569784
2021-06-01,893986,1,40.42,122142222686668684251622572831
2021-06-01,893360,1,8.18,24300085096134398741622541398
2021-06-01,893393,1,108.5,28872592534561062031622536926
2021-06-01,893536,1,62.43,32508026327623682161622551191
2021-06-01,893356,1,48.84,39492639626282912341622539902
2021-06-01,893730,0,33.0,58977500161834762301622560177
2021-06-01,893165,1,42.9,60266558703660474751622533479
2021-06-01,893751,1,44.77,62883575434910611271622560877
2021-06-01,893201,1,61.96,68852051655234625621622534565
2021-06-01,894013,1,51.34,75592838715588043571622573363
2021-06-01,893011,0,114.19,77281601817530474751622501063
2021-06-01,893570,1,33.64,21507438304479268841622552173
2021-06-01,893635,0,70.17,22480566310502421551622555407
2021-06-01,893901,1,56.66,25795855517654918851622566299
2021-06-01,893043,1,110.94,26016889567092251461622524605
2021-06-01,893936,0,33.93,37971191098268965001622570968
2021-06-01,894082,1,70.4,66380369917031147801622577351
2021-06-01,893591,1,31.03,21820898246240634271622553543
2021-06-01,893956,1,92.93,3505638651632331281622572220
2021-06-01,893842,0,94.22,36990182815225471271622566818
2021-06-01,893594,1,75.37,44781366877403693891622552809
2021-06-01,893251,1,46.67,52359962900335134561622537205
2021-06-01,893370,1,88.86,54905985754772691701622540097
2021-06-01,894217,0,127.74,85997956452298937931622580682
2021-06-01,894139,1,12.04,1001679418644622561622579123
2021-06-01,893049,1,66.8,36520626152644993161622525678
2021-06-01,893833,0,5.16,54821351276909947011622565904
2021-06-01,893880,0,48.58,57141757437892634851622567552
2021-06-01,893859,0,92.26,65932340575405574721622563520
2021-06-01,893934,1,97.2,66834130377135248741622571889
2021-06-01,893287,1,74.64,79060138068178344841622539139
2021-06-01,893748,1,94.75,83942398247196626781622555662
2021-06-01,893749,1,18.91,12380791027051905661622561759
2021-06-01,893478,1,84.22,25847337529679257921622547536
2021-06-01,893872,0,72.69,74511020205599512771622567177
2021-06-01,893334,1,119.62,8437672219376342311622539213
2021-06-01,893719,1,5.64,84398618735902907141622559001
2021-06-01,893040,1,138.48,11970812690451493781622523606
2021-06-01,893914,0,37.55,23773313584987139521622569316
2021-06-01,893309,0,88.76,2742361030135599641622535841
2021-06-01,893265,1,45.36,35697070754687339201622536788
2021-06-01,894077,1,28.91,36692521867741757841622576499
2021-06-01,893442,1,55.82,41715824521005432451622541076
2021-06-01,893363,1,55.68,44559532460861020231622539252
2021-06-01,893154,1,70.43,47616748077900217491622529913
2021-06-01,894075,0,14.12,56221299841716657561622576930
2021-06-01,894096,1,101.78,60486575017571946691622576889
2021-06-01,894008,1,76.81,61000325605294710931622574730
2021-06-01,893724,1,91.22,68522882483377825721622558076
2021-06-01,893346,0,81.28,79468444545831411901622541129
2021-06-01,893349,1,82.5,81193068348299903791622540490
2021-06-01,893634,1,57.04,86963054330068121851622553878
2021-06-01,893993,1,8.81,12903796324351661191622574007
2021-06-01,894055,1,18.25,26864876335259774331622576235
2021-06-01,893889,1,83.22,63968200491223280651622569385
2021-06-01,893723,0,75.8,71352420854340189041622559834
2021-06-01,893215,1,51.14,73846662251642442531622535929
2021-06-01,893636,0,74.78,82440767858296814721622555559
2021-06-01,893229,0,139.21,88168568069998456171622534899
2021-06-01,894188,0,93.14,1143334142450052731622575496
2021-06-01,893822,1,47.78,12205517234209490761622562564
2021-06-01,893521,1,70.92,19456256499089505741622550064
2021-06-01,893041,1,64.14,38148444184094144321622523949
2021-06-01,893743,0,31.82,38981560980737868551622557948
2021-06-01,893837,0,81.44,45941639235675957061622565942
2021-06-01,893832,0,127.21,60843010187302293181622564926
2021-06-01,893528,0,102.42,68186146568314638551622548913
2021-06-01,893905,1,47.85,91017756932303753591622569961
2021-06-01,893118,0,114.41,159038823585717145061622531676
2021-06-01,893244,0,80.45,20648453005716984821622537528
2021-06-01,893338,0,26.71,20946956024517755731622541174
2021-06-01,894234,0,43.73,30140079774665137611622582916
2021-06-01,893938,1,20.49,44027076732291958781622571624
2021-06-01,893608,0,79.58,89309749771127977711622552736
2021-06-01,893534,0,77.18,89380128307828786791622550332
2021-06-01,893311,1,41.08,9782434467917302091622539668
2021-06-01,893790,0,48.05,22861282047039581081622563523
2021-06-01,893135,0,94.48,31591200618297967791622531809
2021-06-01,894194,1,32.77,36644338949048107731622580570
2021-06-01,893813,0,20.06,37292436499735606901622561894
2021-06-01,893500,1,33.19,61585990481101470671622546910
2021-06-01,893848,0,76.63,84756587036980275191622567228
2021-06-01,893618,0,89.42,21786994761990885501622553740
2021-06-01,894181,1,190.43,33353330695257037211622579377
2021-06-01,893067,1,50.39,63346774644076685521622527864
2021-06-01,893664,1,59.8,88001890181672134411622556719
2021-06-01,893102,1,67.97,17350269192583222931622531549
2021-06-01,894143,1,42.98,175796817933123671961622578817
2021-06-01,893949,0,80.61,28350900895912430101622571965
2021-06-01,893022,0,87.12,43851938574528210981622518333
2021-06-01,893565,0,62.73,88120587014650050821622551580
2021-06-01,893786,0,71.65,102369137078705898571622562769
2021-06-01,894206,0,67.34,12804871330468086821622581356
2021-06-01,893825,1,154.4,36322756451037592791622564785
2021-06-01,893304,1,307.64,41527607114086448081622536908
2021-06-01,893222,0,71.51,5476621478027548771622536009
2021-06-01,893545,1,74.5,63588232493483772131622551542
2021-06-01,893328,0,88.12,65097007833027583671622538611
2021-06-01,893783,1,13.58,77259972219586590601622563206
2021-06-01,893835,0,225.9,79070119871932235061622562038
2021-06-01,893804,1,225.9,
2021-06-01,893292,0,35.36,8882374206911551651622538757
2021-06-01,894053,0,71.92,128694633714427925241622573558
2021-06-01,893291,1,138.1,30963454554252893871622535991
2021-06-01,893119,0,51.22,40924757429556485731622529861
2021-06-01,893404,0,129.4,60731230313474958461622543290
2021-06-01,894076,1,32.81,61364077037118112251622574751
2021-06-01,893392,0,106.97,87514386783475957361622543117
2021-06-01,893943,0,14.77,11739158990777539921622572170
2021-06-01,893120,0,24.83,15865281888191690811622531902
2021-06-01,893520,0,58.33,20307134687465560481622550214
2021-06-01,893131,1,128.61,65714581352631403881622530586
2021-06-01,893367,1,35.08,73085792517392965071622541086
2021-06-01,893487,0,102.01,80652422159916413391622546910
2021-06-01,893116,0,52.57,80883388321342743091622530809
2021-06-01,894123,0,38.04,85972461097240861421622577025
2021-06-01,894039,1,50.41,12091034666222579341622575889
2021-06-01,894041,0,105.14,17374989950311265561622575094
2021-06-01,893739,0,56.47,25101085587625917921622558263
2021-06-01,893026,0,81.59,32588734174527317891622520132
2021-06-01,894138,1,145.82,5412391788009474931622576957
2021-06-01,893987,1,54.16,71328451586753863981622574008
2021-06-01,894102,0,81.64,83646540584797190921622577846
2021-06-01,894135,1,81.57,83840789371334494501622577899
2021-06-01,893068,0,84.95,85657270240606733171622524702
2021-06-01,893525,0,29.57,10130741326529192561622550132
2021-06-01,894223,1,34.29,169975241817908207631622582670
2021-06-01,893030,0,87.73,19350351410174546801622520336
2021-06-01,894163,1,15.23,24851968679736646351622578325
2021-06-01,893963,1,34.75,26947233599994201201622572949
2021-06-01,893385,1,22.75,27429731686315467081622541146
2021-06-01,893202,1,45.03,29314247844129617171622535098
2021-06-01,893421,1,42.47,31828009266659023771622544578
2021-06-01,893191,1,48.84,36236370828920008041622531645
2021-06-01,893491,1,25.72,4307892586754231591622548177
2021-06-01,893485,1,25.72,
2021-06-01,893127,0,24.73,47825686597901919981622531457
2021-06-01,893763,1,34.68,66137732611636339761622562113
2021-06-01,893537,1,156.11,71632391389571034191622551182
2021-06-01,893977,1,122.14,16241328694487048911622573816
2021-06-01,893559,1,137.56,19899582378905782661622551935
2021-06-01,893624,1,92.8,27649396757877357141622554892
2021-06-01,893492,1,27.49,3287884110803816431622545614
2021-06-01,893580,0,80.49,47123183793599991661622552298
2021-06-01,893171,0,86.87,58776427230228052181622533312
2021-06-01,893695,1,76.65,63433720114951978641622558823
2021-06-01,893846,0,68.98,74430733608840297591622564270
2021-06-01,893767,1,47.19,31146407491586392671622561557
2021-06-01,893317,0,49.99,461179645797828251622538451
2021-06-01,893717,1,10.05,51064485401039259701622559353
2021-06-01,893383,0,59.8,72925610981917791431622541396
2021-06-01,893347,1,51.51,7503429558760900671622540503
2021-06-01,893738,0,70.17,78286637822785561421622560868
2021-06-01,893656,1,40.79,88989587447002060641622555635
2021-06-01,893690,1,47.76,28366239040236596581622557842
2021-06-01,893772,1,89.17,33585908500062776131622561805
2021-06-01,893777,0,35.97,35352203965103034021622561974
2021-06-01,894240,1,26.11,46392704045588584101622583469
2021-06-01,892996,0,159.62,48408850127652968971622498447
2021-06-01,893159,0,95.58,65435597499871138751622533366
2021-06-01,893439,0,21.28,70816546374752705821622545874
2021-06-01,893818,0,63.24,76999161117423925141622563013
2021-06-01,893457,1,41.47,79830152604007859001622546927
2021-06-01,893490,1,54.25,8559426424540626321622547824
2021-06-01,894049,0,122.07,19965051781481963921622575188
2021-06-01,893547,1,76.42,30204209177120643371622551266
2021-06-01,893134,1,40.76,49298038796135880421622532683
2021-06-01,893339,1,35.71,58968222903265935481622539357
2021-06-01,893917,1,73.68,69879566230832052191622569587
2021-06-01,893512,1,59.73,84575578389264601551622549848
2021-06-01,893802,0,146.76,17565727086181939651622563443
2021-06-01,893415,1,35.08,23367697002401669131622544388
2021-06-01,893436,0,30.83,30271516210966084691622545183
2021-06-01,894169,0,211.29,51058568224596316881622578584
2021-06-01,893465,1,53.43,62894012334335645431622545799
2021-06-01,893267,0,37.13,69015419755737761091622537917
2021-06-01,893756,0,86.41,81446537346528310901622560927
2021-06-01,893929,1,59.94,91652249157670417121622568923
2021-06-01,893908,0,103.11,14482449779193742021622570318
2021-06-01,893423,1,34.2,21865231328166573201622543282
2021-06-01,893028,1,46.76,74013652598907859321622519112
2021-06-01,893476,1,38.33,8850064413510450661622547431
2021-06-01,893038,1,22.8,104939739655940940441622523809
2021-06-01,894150,0,15.17,44796687240472498601622579117
2021-06-01,894214,1,55.27,47496244438574346441622580537
2021-06-01,894032,0,11.74,71451113619344671941622575568
2021-06-01,893308,0,79.2,80183224943181613201622538792
2021-06-01,893064,0,72.66,85016240144021497681622527742
2021-06-01,893680,1,100.06,90602322970442764151622557154
2021-06-01,893961,1,143.41,9855283073877959471622573228
2021-06-01,893414,0,95.12,10899014338640675241622543313
2021-06-01,893541,1,80.41,14892948665334342371622548802
2021-06-01,893411,1,15.21,164742766450304521481622543508
2021-06-01,893817,1,73.56,48479077095009984771622562739
2021-06-01,893531,1,95.82,62839158815893137861622550370
2021-06-01,893219,0,87.51,63672565995240240151622535795
2021-06-01,893330,0,83.24,88343476790606762621622540794
2021-06-01,894022,0,60.3,11403445749032951511622574229
2021-06-01,893952,0,102.79,15150608478386922471622572046
2021-06-01,894192,0,158.72,24604194121002918491622580492
2021-06-01,893166,1,75.09,24780205445614535721622532525
2021-06-01,893466,1,42.38,36135099134790819461622546538
2021-06-01,893146,1,49.11,3855972563097931981622532530
2021-06-01,893744,0,48.14,40378114823038119551622561140
2021-06-01,893075,1,48.36,56461146769498172561622528759
2021-06-01,893992,1,81.11,65322411883153652471622572929
2021-06-01,893092,0,20.58,78700246058218386831622530058
2021-06-01,893061,1,106.79,28017171328510049341622525456
2021-06-01,893343,0,32.97,3254137650815946971622540739
2021-06-01,893737,0,88.65,41735305117999431371622558391
2021-06-01,893281,0,93.58,72141664649431010121622536941
2021-06-01,893572,0,103.83,83005083783165482691622550704
2021-06-01,893125,1,37.12,89208408858137599351622532366
2021-06-01,894162,1,231.78,16786131809986271021622579702
2021-06-01,893192,1,116.75,39723304065760004071622533322
2021-06-01,893689,1,178.27,40440367324546238881622557373
2021-06-01,893928,0,116.22,43281481834282859241622570933
2021-06-01,893644,0,77.32,74206756690768642831622553367
2021-06-01,893713,1,79.06,82637917422574015111622559701
2021-06-01,893232,0,39.31,9557071564263096511622536349
2021-06-01,893483,0,16.09,1169249113885895411622546323
2021-06-01,893741,0,57.13,13419290239172016701622561406
2021-06-01,893787,1,125.4,3266503291157874331622562216
2021-06-01,893253,0,39.75,82534049394053569021622536049
2021-06-01,893649,0,109.57,85164483816966248671622553978
2021-06-01,893502,1,49.51,122043323874310993771622547403
2021-06-01,893871,0,28.44,24321418284597526691622568160
2021-06-01,893056,0,52.05,45432517806666939081622525950
2021-06-01,893962,1,49.96,4806851221184842351622573251
2021-06-01,893173,1,110.97,67859013082418784301622533822
2021-06-01,893445,1,15.79,88939603132914677081622546386
2021-06-01,893444,0,51.78,89822249793150041211622545123
2021-06-01,893365,0,36.4,31343458957686093421622540351
2021-06-01,893648,0,94.34,40069697001083527331622555877
2021-06-01,893021,1,51.8,49029762726371989901622508188
2021-06-01,893501,1,47.58,65608020765886451121622547199
2021-06-01,893573,1,87.26,66698473534331145291622551850
2021-06-01,893357,0,142.52,79793885599512669261622541425
2021-06-01,893204,1,14.66,90035821938206241931622535856
2021-06-01,893394,1,37.45,90980804422231487471622543016
2021-06-01,893396,1,23.92,9197658006218749591622542131
2021-06-01,893922,0,67.18,14501924320569237531622570603
2021-06-01,893246,1,39.4,155007345708596419381622535791
2021-06-01,893012,1,335.72,23380384292843645891622498638
2021-06-01,893666,0,100.4,23663502695837925401622555519
2021-06-01,893639,0,100.4,
2021-06-01,893505,1,13.56,23719111183610766001622549371
2021-06-01,893725,0,21.08,39535487250820174131622560397
2021-06-01,893221,0,51.73,55011460788715986141622536358
2021-06-01,894122,1,34.42,66209606784813973261622574673
2021-06-01,893468,1,45.23,67550505710731528811622547300
2021-06-01,894088,1,9.16,81958259550001925341622576665
2021-06-01,893325,1,13.66,2283975104962229731622540032
2021-06-01,893672,1,37.46,28694366252364097251622556041
2021-06-01,893495,0,27.33,35223896026192457161622546646
2021-06-01,893160,0,36.44,50233353652383088691622533690
2021-06-01,893607,1,90.84,54430925993650558531622553972
2021-06-01,893139,0,67.08,58298972939130114921622532206
2021-06-01,893446,0,72.77,6126605249903622901622546498
2021-06-01,893189,0,125.29,6925906480656492061622534814
2021-06-01,893563,1,17.6,85388603414802045201622551467
2021-06-01,893614,1,48.21,98059052148798709551622554017
2021-06-01,893268,0,49.02,11653675526428616981622538135
2021-06-01,893535,0,50.67,14019522956799056741622549292
2021-06-01,893803,1,132.22,18076859118401159611622564139
2021-06-01,893376,1,36.19,3059159321123822231622541143
2021-06-01,893606,1,62.37,3071939811810520871622552613
2021-06-01,893247,1,17.86,34100766545064711701622535942
2021-06-01,893433,0,47.7,35928906747403223251622545334
2021-06-01,893395,1,21.12,61369215750728049201622542849
2021-06-01,893223,1,34.76,77401980473707429301622536278
2021-06-01,893548,1,114.61,88317878398976097241622550104
2021-06-01,893629,1,59.86,10336035591264934961622555224
2021-06-01,893257,1,48.53,20324211149852274841622536345
2021-06-01,893850,1,46.56,42105446945954547331622566128
2021-06-01,893967,0,53.16,6186457466136482561622571906
2021-06-01,893176,1,88.99,68434341303641577691622534250
2021-06-01,893812,0,96.82,697238048505261321622563634
2021-06-01,893351,0,35.55,75375656478577531801622541349
2021-06-01,893524,1,8.75,39916613414487426661622550288
2021-06-01,893498,1,117.21,40227992487543494181622548021
2021-06-01,894047,0,86.92,50077821805583751711622575374
2021-06-01,893051,1,46.05,59125005144265702841622525566
2021-06-01,894116,0,86.83,62632103081123612171622578221
2021-06-01,893225,0,45.21,62694065414461498571622536477
2021-06-01,893412,0,101.91,62886645778153339371622544171
2021-06-01,893045,0,88.27,63041062479723069831622524277
2021-06-01,894201,0,94.4,9884020752668096211622580812
2021-06-01,893089,0,97.82,1215465410122114811622529823
2021-06-01,893259,0,121.21,19047784450373697301622536300
2021-06-01,893025,0,201.9,69943155025530865271622519825
2021-06-01,893091,1,64.01,25975572153086484641622530583
2021-06-01,893172,1,106.73,43904907847779331141622532759
2021-06-01,893014,0,71.38,51452910861626510101622501254
2021-06-01,893742,1,28.04,56254817485443416521622559807
2021-06-01,894145,1,76.24,7501498949404022041622578947
2021-06-01,894252,1,,
2021-06-01,894249,1,,
2021-06-01,894248,0,,
2021-06-01,894246,0,,
2021-06-01,894244,1,,
2021-06-01,894243,0,,
2021-06-01,894242,0,,
2021-06-01,894241,0,,
2021-06-01,894239,1,,
2021-06-01,894238,1,,
2021-06-01,894237,0,,
2021-06-01,894236,1,,
2021-06-01,894235,1,,
2021-06-01,894232,0,,
2021-06-01,894231,1,,
2021-06-01,894230,1,,
2021-06-01,894228,0,,
2021-06-01,894227,1,,
2021-06-01,894225,0,,
2021-06-01,894222,0,,
2021-06-01,894221,1,,
2021-06-01,894219,1,,
2021-06-01,894216,1,,
2021-06-01,894211,1,,
2021-06-01,894210,1,,
2021-06-01,894205,0,,
2021-06-01,894202,1,,
2021-06-01,894200,1,,
2021-06-01,894199,0,,
2021-06-01,894197,0,,
2021-06-01,894196,0,,
2021-06-01,894187,0,,
2021-06-01,894180,1,,
2021-06-01,894178,0,,
