date_date,session_id,campaign_key,campaign,channel_grouping,channel
2021-08-20,54473730668583712031629460616,63850117,FR - TXT - G - Générique Bio,SEA non-branded,SEA - Text - Google
2021-08-20,4095536561808549671629442234,63850117,FR - TXT - G - Générique Bio,SEA non-branded,SEA - Text - Google
2021-08-20,11388573738325398051629449892,63850117,FR - TXT - G - Générique Bio,SEA non-branded,SEA - Text - Google
2021-08-20,86769581773039950871629496018,63850117,FR - TXT - G - Générique Bio,SEA non-branded,SEA - Text - Google
2021-08-20,40156081893125597151629481577,63850117,FR - TXT - G - Générique Bio,SEA non-branded,SEA - Text - Google
2021-08-20,3345520639249889641629474746,63850117,FR - TXT - G - Générique Bio,SEA non-branded,SEA - Text - Google
2021-08-20,32905457948153527751629478858,63850117,FR - TXT - G - Générique Bio,SEA non-branded,SEA - Text - Google
2021-08-20,28097152853810658551629465711,63850117,FR - TXT - G - Générique Bio,SEA non-branded,SEA - Text - Google
2021-08-20,84710207618166944561629412915,63850117,FR - TXT - G - Générique Bio,SEA non-branded,SEA - Text - Google
2021-08-20,88511065684422254711629496131,63850117,FR - TXT - G - Générique Bio,SEA non-branded,SEA - Text - Google
2021-08-20,80891936637827093711629455307,63850117,FR - TXT - G - Générique Bio,SEA non-branded,SEA - Text - Google
2021-08-20,38365356396442909911629470643,Emailing,Emailing,Email,Emailing
2021-08-20,158619818335839796671629468796,127642957,FR - TXT - GC - Génériques - Epicerie,SEA non-branded,SEA - Text - Google
2021-08-20,54571592400323017351629451093,127642957,FR - TXT - GC - Génériques - Epicerie,SEA non-branded,SEA - Text - Google
2021-08-20,20890499796171951001629487469,127642957,FR - TXT - GC - Génériques - Epicerie,SEA non-branded,SEA - Text - Google
2021-08-20,36955718924088327831629445355,11997024228,FR - SHP - AB - Top Marge - Smart,SEA non-branded,SEA - Alphabuy Shopping - Google
2021-08-20,64415077020917847321629463071,13173444840,FR - TXT MKP - B - Marques,SEA non-branded,SEA - Text - Marketplace - Google
2021-08-20,69027278547088982071629477185,13568665881,FR - TXT - B - Marques - Couches,SEA non-branded,SEA - Text - Google
2021-08-20,182314811633672071291629462360,13568665881,FR - TXT - B - Marques - Couches,SEA non-branded,SEA - Text - Google
2021-08-20,69027278547088982071629460200,13568665881,FR - TXT - B - Marques - Couches,SEA non-branded,SEA - Text - Google
2021-08-20,25772804084648736521629444280,13568665881,FR - TXT - B - Marques - Couches,SEA non-branded,SEA - Text - Google
2021-08-20,8975497559026210671629448449,13572333097,FR - TXT - GC - Génériques - Couches,SEA non-branded,SEA - Text - Google
2021-08-20,34504509748881679841629436223,13572333097,FR - TXT - GC - Génériques - Couches,SEA non-branded,SEA - Text - Google
2021-08-20,52985957562028353931629410610,email-admin,email-admin,Email,Emailing
2021-08-20,64844815256528876411629460922,email-admin,email-admin,Email,Emailing
2021-08-20,47034287076370683401629490168,email-admin,email-admin,Email,Emailing
2021-08-20,52871235206024789631629460618,6194144398575,IA - COM - [PUR - RT] - Site⎮6194144398575,Paid Other,Social Payant - Remarketing - Facebook
2021-08-20,63458301845170589251629440790,6194144398575,IA - COM - [PUR - RT] - Site⎮6194144398575,Paid Other,Social Payant - Remarketing - Facebook
2021-08-20,64468699644659017891629491422,6194144398575,IA - COM - [PUR - RT] - Site⎮6194144398575,Paid Other,Social Payant - Remarketing - Facebook
2021-08-20,83644535479300473671629494871,6203348753175,IA - COM - [PUR - RT] - Clients Existants⎮6203348753175,Paid Other,Social Payant - Remarketing - Facebook
2021-08-20,33932823015886010521629486290,6229388243575,IA - COM - [PUR - PRO] - RT SOLDES⎮6229388243575,Paid Other,Social Payant - Remarketing - Facebook
2021-08-20,50279081138369370611629436132,6229389502175,IA - COM - [PUR - ACQ] - ex IDF⎮6229389502175,Paid Other,Social Payant - Ads Facebook
2021-08-20,16469533234655425861629487616,6229389502175,IA - COM - [PUR - ACQ] - ex IDF⎮6229389502175,Paid Other,Social Payant - Ads Facebook
2021-08-20,36441504952436835241629475457,6229389502175,IA - COM - [PUR - ACQ] - ex IDF⎮6229389502175,Paid Other,Social Payant - Ads Facebook
2021-08-20,57597784652882223941629486680,6248615162175,IA - MKP - [PUR - PRO] - DPA MKP SOLDES⎟6248615162175,Paid Other,Social Payant - Remarketing - Facebook
2021-08-20,28563127298508112491629461914,6248615162175,IA - MKP - [PUR - PRO] - DPA MKP⎟6248615162175,Paid Other,Social Payant - Remarketing - Facebook
2021-08-20,2016765991035480591629488452,6248615162175,IA - MKP - [PUR - PRO] - DPA MKP SOLDES⎟6248615162175,Paid Other,Social Payant - Remarketing - Facebook
2021-08-20,37033310986284763821629456040,6248615162175,IA - MKP - [PUR - PRO] - DPA MKP SOLDES⎟6248615162175,Paid Other,Social Payant - Remarketing - Facebook
2021-08-20,9579954677720741941629492688,6248615162175,IA - MKP - [PUR - PRO] - DPA MKP⎟6248615162175,Paid Other,Social Payant - Remarketing - Facebook
2021-08-20,62839106889703923791629487542,bienvenue-soldes,bienvenue-soldes,Paid Other,Email Acquisition - Payant
2021-08-20,3132897037591363261629444647,criteo_mid_funnel,criteo_mid_funnel,Paid Other,Display - Remarketing - Criteo
2021-08-20,71406630943171090871629475382,criteo_mid_funnel,criteo_mid_funnel,Paid Other,Display - Remarketing - Criteo
2021-08-20,5443401323218340581629449586,criteo_mid_funnel,criteo_mid_funnel,Paid Other,Display - Remarketing - Criteo
2021-08-20,91778605163164429201629483463,criteo_mid_funnel,criteo_mid_funnel,Paid Other,Display - Remarketing - Criteo
2021-08-20,73869197902327073291629462793,criteo_mid_funnel,criteo_mid_funnel,Paid Other,Display - Remarketing - Criteo
2021-08-20,71406630943171090871629471960,criteo_mid_funnel,criteo_mid_funnel,Paid Other,Display - Remarketing - Criteo
2021-08-20,14596152810717700861629447597,criteo_mid_funnel_bis,criteo_mid_funnel_bis,Paid Other,Display - Remarketing - Criteo
2021-08-20,8878350165847362281629447115,criteo_mid_funnel_bis,criteo_mid_funnel_bis,Paid Other,Display - Remarketing - Criteo
2021-08-20,83197269307982276601629447761,criteo_mid_funnel_bis,criteo_mid_funnel_bis,Paid Other,Display - Remarketing - Criteo
2021-08-20,68472273381213295361629474637,criteo_mid_funnel_bis,criteo_mid_funnel_bis,Paid Other,Display - Remarketing - Criteo
2021-08-20,176093087291351215721629447442,criteo_mid_funnel_bis,criteo_mid_funnel_bis,Paid Other,Display - Remarketing - Criteo
2021-08-20,15414160599389555571629479997,210816_push_summer_days,210816_push_summer_days,Email,Push notification
2021-08-20,18465426828361394281629473520,criteo_seg_occasionnels,criteo_seg_occasionnels,Paid Other,Display - Remarketing - Criteo
2021-08-20,12173430950975327851629469054,criteo_seg_occasionnels,criteo_seg_occasionnels,Paid Other,Display - Remarketing - Criteo
2021-08-20,79983635021190288101629478695,criteo_seg_occasionnels,criteo_seg_occasionnels,Paid Other,Display - Remarketing - Criteo
2021-08-20,54238925708385791651629483587,criteo_seg_occasionnels,criteo_seg_occasionnels,Paid Other,Display - Remarketing - Criteo
2021-08-20,18692531814077713071629410420,210818_push_relancesummer,210818_push_relancesummer,Email,Push notification
2021-08-20,71273724383328391941629471580,adventure-green21-cate-0821,adventure-green21-cate-0821,Paid Other,Email Acquisition - Payant
2021-08-20,21258032431147453001629471960,adventure-green21-cate-0821,adventure-green21-cate-0821,Paid Other,Email Acquisition - Payant
2021-08-20,9556434620625504041629450251,adventure-green21-courte-0821,adventure-green21-courte-0821,Paid Other,Email Acquisition - Payant
2021-08-20,16698921210613881921629450168,adventure-green21-courte-0821,adventure-green21-courte-0821,Paid Other,Email Acquisition - Payant
2021-08-20,6381525990115548271629413105,210704_nl_bb_sepx_1612_1003200,210704_nl_bb_sepx_1612_1003200,Email,Emailing
2021-08-20,7234176597747846511629492367,210812_nl_bb_sepx_1715_1003200,210812_nl_bb_sepx_1715_1003200,Email,Emailing
2021-08-20,126513279123322820421629447477,210819_nl_bb_sepx_1734_1002700,210819_nl_bb_sepx_1734_1002700,Email,Emailing
2021-08-20,39843977400048985301629439470,210819_nl_bb_sepx_1734_1002700,210819_nl_bb_sepx_1734_1002700,Email,Emailing
2021-08-20,2645077744591057061629466229,210819_nl_bb_sepx_1734_1002700,210819_nl_bb_sepx_1734_1002700,Email,Emailing
2021-08-20,54676113478940359821629443252,210819_nl_bb_sepx_1734_1002700,210819_nl_bb_sepx_1734_1002700,Email,Emailing
2021-08-20,11165677348114116931629440208,210819_nl_bb_sepx_1734_1002700,210819_nl_bb_sepx_1734_1002700,Email,Emailing
2021-08-20,61591142509185289451629450136,210819_nl_bb_sepx_1734_1003000,210819_nl_bb_sepx_1734_1003000,Email,Emailing
2021-08-20,61030525882580836181629489855,210819_nl_bb_sepx_1734_1003000,210819_nl_bb_sepx_1734_1003000,Email,Emailing
2021-08-20,113208067176351243481629471701,210819_nl_bb_sepx_1734_1003000,210819_nl_bb_sepx_1734_1003000,Email,Emailing
2021-08-20,25163764149975833181629468749,210819_nl_bb_sepx_1734_1003000,210819_nl_bb_sepx_1734_1003000,Email,Emailing
2021-08-20,11481230184311339311629410404,210819_nl_bb_sepx_1734_1003000,210819_nl_bb_sepx_1734_1003000,Email,Emailing
2021-08-20,35765943790516574681629469381,210601_nl_mif_sepx_1609_1003000,210601_nl_mif_sepx_1609_1003000,Email,Emailing
2021-08-20,35765943790516574681629464525,210601_nl_mif_sepx_1609_1003000,210601_nl_mif_sepx_1609_1003000,Email,Emailing
2021-08-20,35765943790516574681629457814,210601_nl_mif_sepx_1609_1003000,210601_nl_mif_sepx_1609_1003000,Email,Emailing
2021-08-20,77266456001836031511629449172,210601_nl_mif_sepx_1609_1003100,210601_nl_mif_sepx_1609_1003100,Email,Emailing
2021-08-20,86472760791742220741629489029,210801_nl_ete_sepx_1686_1003500,210801_nl_ete_sepx_1686_1003500,Email,Emailing
2021-08-20,86267195539759392721629441550,210819_nl_vip_sepx_1736_1002900,210819_nl_vip_sepx_1736_1002900,Email,Emailing
2021-08-20,40477627497368280101629449679,210819_nl_vip_sepx_1736_1002900,210819_nl_vip_sepx_1736_1002900,Email,Emailing
2021-08-20,40477627497368280101629437036,210819_nl_vip_sepx_1736_1002900,210819_nl_vip_sepx_1736_1002900,Email,Emailing
2021-08-20,42165824050157213271629488864,210819_nl_vip_sepx_1736_1003200,210819_nl_vip_sepx_1736_1003200,Email,Emailing
2021-08-20,11626964824347252211629469078,210819_nl_vip_sepx_1736_1003200,210819_nl_vip_sepx_1736_1003200,Email,Emailing
2021-08-20,48322918397367449091629475549,210819_nl_vip_sepx_1736_1003200,210819_nl_vip_sepx_1736_1003200,Email,Emailing
2021-08-20,19023855211878589571629453887,210819_nl_vip_sepx_1736_1003200,210819_nl_vip_sepx_1736_1003200,Email,Emailing
2021-08-20,87388650155641606141629448290,210819_nl_vip_sepx_1736_1003200,210819_nl_vip_sepx_1736_1003200,Email,Emailing
2021-08-20,75904631780566468241629490462,210819_nl_vip_sepx_1736_1003200,210819_nl_vip_sepx_1736_1003200,Email,Emailing
2021-08-20,40793164571128818151629483921,210819_nl_vip_sepx_1736_1003200,210819_nl_vip_sepx_1736_1003200,Email,Emailing
2021-08-20,80631280140166989031629479142,210819_nl_vip_sepx_1736_1003200,210819_nl_vip_sepx_1736_1003200,Email,Emailing
2021-08-20,41665840679452105261629464134,210819_nl_vip_sepx_1736_1003200,210819_nl_vip_sepx_1736_1003200,Email,Emailing
2021-08-20,95358846874451708941629443079,210819_nl_vip_sepx_1736_1003200,210819_nl_vip_sepx_1736_1003200,Email,Emailing
2021-08-20,5456382046009683801629447368,210819_nl_vip_sepx_1736_1003200,210819_nl_vip_sepx_1736_1003200,Email,Emailing
2021-08-20,3291749537523792741629441275,210819_nl_vip_sepx_1736_1003200,210819_nl_vip_sepx_1736_1003200,Email,Emailing
2021-08-20,76856841019578749391629462666,210819_nl_vip_sepx_1736_1003200,210819_nl_vip_sepx_1736_1003200,Email,Emailing
2021-08-20,4967463541926588131629467010,210819_nl_vip_sepx_1736_1003200,210819_nl_vip_sepx_1736_1003200,Email,Emailing
2021-08-20,16424325739421254121629445766,210819_nl_vip_sepx_1736_1003200,210819_nl_vip_sepx_1736_1003200,Email,Emailing
2021-08-20,50286736144491131571629445316,210819_nl_vip_sepx_1736_1003200,210819_nl_vip_sepx_1736_1003200,Email,Emailing
2021-08-20,15664153079504210861629431661,210819_nl_vip_sepx_1736_1003200,210819_nl_vip_sepx_1736_1003200,Email,Emailing
2021-08-20,91869852516417632041629438872,210819_nl_vip_sepx_1736_1003200,210819_nl_vip_sepx_1736_1003200,Email,Emailing
2021-08-20,57945821357822041291629446885,210819_nl_vip_sepx_1736_1003200,210819_nl_vip_sepx_1736_1003200,Email,Emailing
2021-08-20,63514203593312676801629471843,210819_nl_vip_sepx_1736_1003200,210819_nl_vip_sepx_1736_1003200,Email,Emailing
2021-08-20,62358010078974386851629465342,210819_nl_vip_sepx_1736_1003200,210819_nl_vip_sepx_1736_1003200,Email,Emailing
2021-08-20,70652471838066149861629441487,210819_nl_vip_sepx_1736_1003200,210819_nl_vip_sepx_1736_1003200,Email,Emailing
2021-08-20,42165824050157213271629479615,210819_nl_vip_sepx_1736_1003200,210819_nl_vip_sepx_1736_1003200,Email,Emailing
2021-08-20,41665840679452105261629451440,210819_nl_vip_sepx_1736_1003200,210819_nl_vip_sepx_1736_1003200,Email,Emailing
2021-08-20,47629607511035468131629474458,210819_nl_vip_sepx_1736_1003200,210819_nl_vip_sepx_1736_1003200,Email,Emailing
2021-08-20,30550141906401547251629455708,210819_nl_vip_sepx_1736_1003200,210819_nl_vip_sepx_1736_1003200,Email,Emailing
2021-08-20,42623118881636234621629462405,210819_nl_vip_sepx_1736_1003200,210819_nl_vip_sepx_1736_1003200,Email,Emailing
2021-08-20,22643614951369799841629442230,monsieurmarguerite-insta-210827,monsieurmarguerite-insta-210827,Paid Other,Display - Notoriété - Partenariat
2021-08-20,49641289962359808301629460476,210812_nl_plans_sepx_1716_1003400,210812_nl_plans_sepx_1716_1003400,Email,Emailing
2021-08-20,23395647704597902791629448122,210607_nl_salade_sepx_1544_1004300,210607_nl_salade_sepx_1544_1004300,Email,Emailing
2021-08-20,6295905473561434261629473170,210817_nl_bureau_sepx_1725_1002700,210817_nl_bureau_sepx_1725_1002700,Email,Emailing
2021-08-20,21926615945420639521629471916,210817_nl_bureau_sepx_1725_1002800,210817_nl_bureau_sepx_1725_1002800,Email,Emailing
2021-08-20,64732469735378656581629482042,210815_nl_djfrais_sepx_1719_1003500,210815_nl_djfrais_sepx_1719_1003500,Email,Emailing
2021-08-20,43240877428119222941629476835,210706_nl_deuxieme_sepx_1620_1003200,210706_nl_deuxieme_sepx_1620_1003200,Email,Emailing
2021-08-20,57186191107759277541629492611,210727_nl_djsoldes_sepx_1675_1003300,210727_nl_djsoldes_sepx_1675_1003300,Email,Emailing
2021-08-20,7108835580300161871629493093,210805_nl_enfant_2_sepx_1701_1002600,210805_nl_enfant_2_sepx_1701_1002600,Email,Emailing
2021-08-20,758805890012577161629483284,210805_nl_generale_sepx_1702_1003000,210805_nl_generale_sepx_1702_1003000,Email,Emailing
2021-08-20,39418768593893417491629452221,210809_nl_frais__1_sepx_1708_1002800,210809_nl_frais__1_sepx_1708_1002800,Email,Emailing
2021-08-20,75076845253110096981629484441,210819_nl_generale_sepx_1735_1002700,210819_nl_generale_sepx_1735_1002700,Email,Emailing
2021-08-20,71242635305570280361629435589,210819_nl_generale_sepx_1735_1002800,210819_nl_generale_sepx_1735_1002800,Email,Emailing
2021-08-20,27871217473593952221629449625,210819_nl_generale_sepx_1735_1002800,210819_nl_generale_sepx_1735_1002800,Email,Emailing
2021-08-20,70865723020216435981629441361,210819_nl_generale_sepx_1735_1002800,210819_nl_generale_sepx_1735_1002800,Email,Emailing
2021-08-20,7351033209784398351629446110,210819_nl_generale_sepx_1735_1002800,210819_nl_generale_sepx_1735_1002800,Email,Emailing
2021-08-20,84814486460599693471629440838,210819_nl_generale_sepx_1735_1002800,210819_nl_generale_sepx_1735_1002800,Email,Emailing
2021-08-20,67850233954807553241629459572,210819_nl_generale_sepx_1735_1002800,210819_nl_generale_sepx_1735_1002800,Email,Emailing
2021-08-20,10963941488651526551629446456,210819_nl_generale_sepx_1735_1002800,210819_nl_generale_sepx_1735_1002800,Email,Emailing
2021-08-20,15534484065226183991629458119,210819_nl_generale_sepx_1735_1002800,210819_nl_generale_sepx_1735_1002800,Email,Emailing
2021-08-20,28414135355949462361629462209,210819_nl_generale_sepx_1735_1002800,210819_nl_generale_sepx_1735_1002800,Email,Emailing
2021-08-20,23515013221081434001629447358,210819_nl_generale_sepx_1735_1002800,210819_nl_generale_sepx_1735_1002800,Email,Emailing
2021-08-20,87916009862620352871629444967,210819_nl_generale_sepx_1735_1002800,210819_nl_generale_sepx_1735_1002800,Email,Emailing
2021-08-20,7926879317761927281629431450,210819_nl_generale_sepx_1735_1002800,210819_nl_generale_sepx_1735_1002800,Email,Emailing
2021-08-20,54617457110578781101629464904,210819_nl_generale_sepx_1735_1002800,210819_nl_generale_sepx_1735_1002800,Email,Emailing
2021-08-20,54154892010428368461629441394,210819_nl_generale_sepx_1735_1002800,210819_nl_generale_sepx_1735_1002800,Email,Emailing
2021-08-20,23439827413346213591629474489,210819_nl_generale_sepx_1735_1002800,210819_nl_generale_sepx_1735_1002800,Email,Emailing
2021-08-20,26257809959423839941629471383,210819_nl_generale_sepx_1735_1002800,210819_nl_generale_sepx_1735_1002800,Email,Emailing
2021-08-20,57283927812923162971629445505,210819_nl_generale_sepx_1735_1002800,210819_nl_generale_sepx_1735_1002800,Email,Emailing
2021-08-20,18546844290018489351629451828,210819_nl_generale_sepx_1735_1002800,210819_nl_generale_sepx_1735_1002800,Email,Emailing
2021-08-20,34745914656405127461629465501,210819_nl_generale_sepx_1735_1002900,210819_nl_generale_sepx_1735_1002900,Email,Emailing
2021-08-20,21829486377015762711629492828,210819_nl_generale_sepx_1735_1002900,210819_nl_generale_sepx_1735_1002900,Email,Emailing
2021-08-20,78745979550035085421629440199,210819_nl_generale_sepx_1735_1002900,210819_nl_generale_sepx_1735_1002900,Email,Emailing
2021-08-20,50523273607997945371629487840,210819_nl_generale_sepx_1735_1002900,210819_nl_generale_sepx_1735_1002900,Email,Emailing
2021-08-20,45734256568144409301629439271,210819_nl_generale_sepx_1735_1002900,210819_nl_generale_sepx_1735_1002900,Email,Emailing
2021-08-20,11962438363283863021629494410,210819_nl_generale_sepx_1735_1002900,210819_nl_generale_sepx_1735_1002900,Email,Emailing
2021-08-20,43443068897881946631629453851,210819_nl_generale_sepx_1735_1002900,210819_nl_generale_sepx_1735_1002900,Email,Emailing
2021-08-20,63682810222508300821629440267,210819_nl_generale_sepx_1735_1002900,210819_nl_generale_sepx_1735_1002900,Email,Emailing
2021-08-20,65975639772846198351629476750,210819_nl_generale_sepx_1735_1002900,210819_nl_generale_sepx_1735_1002900,Email,Emailing
2021-08-20,62015858510700194041629439465,210819_nl_generale_sepx_1735_1003000,210819_nl_generale_sepx_1735_1003000,Email,Emailing
2021-08-20,67412754513184371231629438635,210819_nl_generale_sepx_1735_1003000,210819_nl_generale_sepx_1735_1003000,Email,Emailing
2021-08-20,25500011083614927081629444902,210819_nl_generale_sepx_1735_1003100,210819_nl_generale_sepx_1735_1003100,Email,Emailing
2021-08-20,20995290469750905951629410842,210819_nl_generale_sepx_1735_1003100,210819_nl_generale_sepx_1735_1003100,Email,Emailing
2021-08-20,11160387924028427051629445442,210819_nl_generale_sepx_1735_1003100,210819_nl_generale_sepx_1735_1003100,Email,Emailing
2021-08-20,41973428456096340261629413622,210819_nl_generale_sepx_1735_1003100,210819_nl_generale_sepx_1735_1003100,Email,Emailing
2021-08-20,10370737055397493431629421742,210819_nl_generale_sepx_1735_1003100,210819_nl_generale_sepx_1735_1003100,Email,Emailing
2021-08-20,40431111283398532061629477261,210819_nl_generale_sepx_1735_1003100,210819_nl_generale_sepx_1735_1003100,Email,Emailing
2021-08-20,12288389530106292481629451355,210819_nl_generale_sepx_1735_1003100,210819_nl_generale_sepx_1735_1003100,Email,Emailing
2021-08-20,73593668964240310851629459315,210819_nl_generale_sepx_1735_1003100,210819_nl_generale_sepx_1735_1003100,Email,Emailing
2021-08-20,44474529302851869351629480843,210819_nl_generale_sepx_1735_1003100,210819_nl_generale_sepx_1735_1003100,Email,Emailing
2021-08-20,66032290176402417161629450437,210813_nl_destockage_sepx_1717_1003500,210813_nl_destockage_sepx_1717_1003500,Email,Emailing
2021-08-20,95995438592288086621629450431,210813_nl_destockage_sepx_1717_1003600,210813_nl_destockage_sepx_1717_1003600,Email,Emailing
2021-08-20,95995438592288086621629453982,210813_nl_destockage_sepx_1717_1003600,210813_nl_destockage_sepx_1717_1003600,Email,Emailing
2021-08-20,47858384613486327531629475273,210813_nl_destockage_sepx_1717_1003700,210813_nl_destockage_sepx_1717_1003700,Email,Emailing
2021-08-20,25369241011826436291629452351,210816_nl_summer_clair_sepx_1724_1003200,210816_nl_summer_clair_sepx_1724_1003200,Email,Emailing
2021-08-20,20543019504355573231629468473,210816_nl_summer_clair_sepx_1724_1003600,210816_nl_summer_clair_sepx_1724_1003600,Email,Emailing
2021-08-20,89287276354813800151629437738,210816_nl_summer_clair_sepx_1724_1003600,210816_nl_summer_clair_sepx_1724_1003600,Email,Emailing
2021-08-20,7663351935836792581629410437,210816_nl_summer_clair_sepx_1724_1003600,210816_nl_summer_clair_sepx_1724_1003600,Email,Emailing
2021-08-20,10849647555435576301629410409,210816_nl_summer_clair_sepx_1724_1003700,210816_nl_summer_clair_sepx_1724_1003700,Email,Emailing
2021-08-20,84259288923147784061629453109,210816_nl_summer_fonce_sepx_1723_1003300,210816_nl_summer_fonce_sepx_1723_1003300,Email,Emailing
2021-08-20,84259288923147784061629458471,210816_nl_summer_fonce_sepx_1723_1003300,210816_nl_summer_fonce_sepx_1723_1003300,Email,Emailing
2021-08-20,89201619416839021751629469140,210816_nl_summer_fonce_sepx_1723_1003600,210816_nl_summer_fonce_sepx_1723_1003600,Email,Emailing
2021-08-20,143990494789830801661629472159,210816_nl_summer_fonce_sepx_1723_1003600,210816_nl_summer_fonce_sepx_1723_1003600,Email,Emailing
2021-08-20,79752237301712876521629493353,210816_nl_summer_fonce_sepx_1723_1003600,210816_nl_summer_fonce_sepx_1723_1003600,Email,Emailing
2021-08-20,76266286108747530401629453842,fidelite_tunnel_gwz_com5_sepx_1289_1001200,fidelite_tunnel_gwz_com5_sepx_1289_1001200,Email,Emailing
2021-08-20,76266286108747530401629462974,fidelite_tunnel_gwz_com5_sepx_1289_1001200,fidelite_tunnel_gwz_com5_sepx_1289_1001200,Email,Emailing
2021-08-20,59165650867748378791629450832,fidelite_tunnel_gwz_com5_sepx_1289_1001200,fidelite_tunnel_gwz_com5_sepx_1289_1001200,Email,Emailing
2021-08-20,23204431938201535671629456108,fidelite_tunnel_gwz_com7_sepx_1289_1001300,fidelite_tunnel_gwz_com7_sepx_1289_1001300,Email,Emailing
2021-08-20,40842794722194781081629447611,prebuy_crm_tunnel_gwz_j3_sepx_1524_1002100,prebuy_crm_tunnel_gwz_j3_sepx_1524_1002100,Email,Emailing
2021-08-20,44558702200797405971629445965,prebuy_crm_tunnel_gwz_j3_sepx_1524_1002100,prebuy_crm_tunnel_gwz_j3_sepx_1524_1002100,Email,Emailing
2021-08-20,91102967980979940371629443227,prebuy_crm_tunnel_gwz_j21_sepx_1210_1004200,prebuy_crm_tunnel_gwz_j21_sepx_1210_1004200,Email,Emailing
2021-08-20,40587822399336229021629478538,frequent_crm-cross_sell_j25_sepx_162_1000800,frequent_crm-cross_sell_j25_sepx_162_1000800,Email,Emailing
2021-08-20,77686227808917106271629494135,nvclient_a_crm_tunnel_gwz_j1_sepx_1260_1000800,nvclient_a_crm_tunnel_gwz_j1_sepx_1260_1000800,Email,Emailing
2021-08-20,16920704860699538161629441702,parent_nv_crm_tunnel_gwz_j40_sepx_1538_1000700,parent_nv_crm_tunnel_gwz_j40_sepx_1538_1000700,Email,Emailing
2021-08-20,10239858149156468291629439910,anniversaire_tunnel_gwz_enfant2_sepx_1423_1001000,anniversaire_tunnel_gwz_enfant2_sepx_1423_1001000,Email,Emailing
2021-08-20,36701905941894359461629470838,prechurn_crm_tunnel_gwz_j-14_autre_sepx_1667_1001400,prechurn_crm_tunnel_gwz_j-14_autre_sepx_1667_1001400,Email,Emailing
2021-08-20,88351446789684595731629460905,prechurn_crm_tunnel_gwz_j-14_autre_sepx_1667_1001400,prechurn_crm_tunnel_gwz_j-14_autre_sepx_1667_1001400,Email,Emailing
2021-08-20,35779315441722506291629449103,nvclient_a_crm_tunnel_gwz_j30_autre_sepx_1257_1001700,nvclient_a_crm_tunnel_gwz_j30_autre_sepx_1257_1001700,Email,Emailing
2021-08-20,23515013221081434001629476481,crm_relance_gwz_panier_abandonne_h4_j1-h4_sepx_69_1000200,crm_relance_gwz_panier_abandonne_h4_j1-h4_sepx_69_1000200,Email,Emailing
2021-08-20,9303056074490295141629473847,crm_relance_gwz_panier_abandonne_h4_j1-j1_sepx_69_1001400,crm_relance_gwz_panier_abandonne_h4_j1-j1_sepx_69_1001400,Email,Emailing
2021-08-20,134904429895637346981629459472,crm_relance_gwz_panier_abandonne_h4_j1-j1_sepx_69_1001400,crm_relance_gwz_panier_abandonne_h4_j1-j1_sepx_69_1001400,Email,Emailing
2021-08-20,38062390434174076321629483116,crm_relance_gwz_panier_abandonne_h4_j1-j1_sepx_69_1001400,crm_relance_gwz_panier_abandonne_h4_j1-j1_sepx_69_1001400,Email,Emailing
2021-08-20,41670518500207956291629467891,fq_prechurn_crm-relancecode_sepx_~SYSTEM.CAMPAIGNID~_~SYSTEM.ACTIONID~,fq_prechurn_crm-relancecode_sepx_~SYSTEM.CAMPAIGNID~_~SYSTEM.ACTIONID~,Email,Emailing
2021-08-20,60014248917193147671629453531,welcome,welcome,Email,Push notification
2021-08-20,59369247221354058991629457944,welcome,welcome,Email,Push notification
2021-08-20,183146854404262956541629480213,23985487,FR - TXT - GC - Génériques - Alimentation Bébé Bio,SEA non-branded,SEA - Text - Google
2021-08-20,130858411659690380671629458938,23985487,FR - TXT - GC - Génériques - Alimentation Bébé Bio,SEA non-branded,SEA - Text - Google
2021-08-20,12917296798003357531629487629,23985487,FR - TXT - GC - Génériques - Alimentation Bébé Bio,SEA non-branded,SEA - Text - Google
2021-08-20,29034846134101200981629446565,23985487,FR - TXT - GC - Génériques - Alimentation Bébé Bio,SEA non-branded,SEA - Text - Google
2021-08-20,38356379356343042711629442042,23985487,FR - TXT - GC - Génériques - Alimentation Bébé Bio,SEA non-branded,SEA - Text - Google
2021-08-20,12436486015510980661629450880,23985487,FR - TXT - GC - Génériques - Alimentation Bébé Bio,SEA non-branded,SEA - Text - Google
2021-08-20,144761689416417279051629451101,23985487,FR - TXT - GC - Génériques - Alimentation Bébé Bio,SEA non-branded,SEA - Text - Google
2021-08-20,118045987571770697461629466769,23985487,FR - TXT - GC - Génériques - Alimentation Bébé Bio,SEA non-branded,SEA - Text - Google
2021-08-20,148411437791266491691629473604,23985487,FR - TXT - GC - Génériques - Alimentation Bébé Bio,SEA non-branded,SEA - Text - Google
2021-08-20,46410184777166655031629461183,23985487,FR - TXT - GC - Génériques - Alimentation Bébé Bio,SEA non-branded,SEA - Text - Google
2021-08-20,25395550567643501721629475911,23985487,FR - TXT - GC - Génériques - Alimentation Bébé Bio,SEA non-branded,SEA - Text - Google
2021-08-20,36833427117700728691629455962,23985487,FR - TXT - GC - Génériques - Alimentation Bébé Bio,SEA non-branded,SEA - Text - Google
2021-08-20,106025836010266778291629459363,23985487,FR - TXT - GC - Génériques - Alimentation Bébé Bio,SEA non-branded,SEA - Text - Google
