date_date,paid_source,campaign_key,campaign_name,cost,impression,click
2021-08-14,Adwords,722005374,FR - TXT - GC - Génériques - Beauté & Hygiène,19.0,1249.0,56.0
2021-09-06,Adwords,722005374,FR - TXT - GC - Génériques - Beauté & Hygiène,19.0,1139.0,41.0
2021-08-26,Adwords,722005374,FR - TXT - GC - Génériques - Beauté & Hygiène,19.0,1289.0,54.0
2021-08-11,Adwords,722005374,FR - TXT - GC - Génériques - Beauté & Hygiène,20.0,1368.0,60.0
2021-08-31,Adwords,722005374,FR - TXT - GC - Génériques - Beauté & Hygiène,21.0,1235.0,57.0
2021-09-04,Adwords,722005374,FR - TXT - GC - Génériques - Beauté & Hygiène,21.0,1515.0,59.0
2021-06-04,Adwords,722005374,FR - TXT - GC - Génériques - Beauté & Hygiène,21.0,1117.0,54.0
2021-08-29,Adwords,722005374,FR - TXT - GC - Génériques - Beauté & Hygiène,21.0,1443.0,61.0
2021-08-16,Adwords,722005374,FR - TXT - GC - Génériques - Beauté & Hygiène,21.0,1018.0,41.0
2021-08-28,Adwords,722005374,FR - TXT - GC - Génériques - Beauté & Hygiène,22.0,1480.0,63.0
2021-07-15,Adwords,722005374,FR - TXT - GC - Génériques - Beauté & Hygiène,22.0,1622.0,62.0
2021-08-12,Adwords,722005374,FR - TXT - GC - Génériques - Beauté & Hygiène,22.0,1618.0,63.0
2021-06-03,Adwords,722005374,FR - TXT - GC - Génériques - Beauté & Hygiène,23.0,1364.0,57.0
2021-09-05,Adwords,722005374,FR - TXT - GC - Génériques - Beauté & Hygiène,23.0,1710.0,62.0
2021-07-02,Adwords,722005374,FR - TXT - GC - Génériques - Beauté & Hygiène,24.0,1348.0,53.0
2021-07-12,Adwords,722005374,FR - TXT - GC - Génériques - Beauté & Hygiène,24.0,1720.0,70.0
2021-08-05,Adwords,722005374,FR - TXT - GC - Génériques - Beauté & Hygiène,24.0,1082.0,56.0
2021-06-16,Adwords,722005374,FR - TXT - GC - Génériques - Beauté & Hygiène,24.0,1124.0,51.0
2021-07-16,Adwords,722005374,FR - TXT - GC - Génériques - Beauté & Hygiène,24.0,1438.0,63.0
2021-07-09,Adwords,722005374,FR - TXT - GC - Génériques - Beauté & Hygiène,24.0,1331.0,61.0
2021-07-24,Adwords,722005374,FR - TXT - GC - Génériques - Beauté & Hygiène,24.0,1592.0,63.0
2021-07-26,Adwords,722005374,FR - TXT - GC - Génériques - Beauté & Hygiène,25.0,1511.0,61.0
2021-07-23,Adwords,722005374,FR - TXT - GC - Génériques - Beauté & Hygiène,25.0,1413.0,66.0
2021-07-25,Adwords,722005374,FR - TXT - GC - Génériques - Beauté & Hygiène,25.0,1676.0,74.0
2021-07-18,Adwords,722005374,FR - TXT - GC - Génériques - Beauté & Hygiène,26.0,1946.0,74.0
2021-07-21,Adwords,722005374,FR - TXT - GC - Génériques - Beauté & Hygiène,26.0,1256.0,57.0
2021-07-13,Adwords,722005374,FR - TXT - GC - Génériques - Beauté & Hygiène,26.0,1592.0,66.0
2021-07-10,Adwords,722005374,FR - TXT - GC - Génériques - Beauté & Hygiène,26.0,1348.0,64.0
2021-07-20,Adwords,722005374,FR - TXT - GC - Génériques - Beauté & Hygiène,26.0,1490.0,61.0
2021-07-11,Adwords,722005374,FR - TXT - GC - Génériques - Beauté & Hygiène,26.0,1574.0,59.0
2021-07-17,Adwords,722005374,FR - TXT - GC - Génériques - Beauté & Hygiène,26.0,1501.0,59.0
2021-06-02,Adwords,722005374,FR - TXT - GC - Génériques - Beauté & Hygiène,26.0,1365.0,64.0
2021-07-22,Adwords,722005374,FR - TXT - GC - Génériques - Beauté & Hygiène,26.0,1389.0,62.0
2021-08-13,Adwords,722005374,FR - TXT - GC - Génériques - Beauté & Hygiène,27.0,1368.0,67.0
2021-07-19,Adwords,722005374,FR - TXT - GC - Génériques - Beauté & Hygiène,27.0,1668.0,71.0
2021-07-14,Adwords,722005374,FR - TXT - GC - Génériques - Beauté & Hygiène,28.0,1329.0,51.0
2021-06-30,Adwords,722005374,FR - TXT - GC - Génériques - Beauté & Hygiène,29.0,1412.0,62.0
2021-07-08,Adwords,722005374,FR - TXT - GC - Génériques - Beauté & Hygiène,30.0,1537.0,63.0
2021-07-01,Adwords,722005374,FR - TXT - GC - Génériques - Beauté & Hygiène,30.0,1458.0,59.0
2021-07-03,Adwords,722005374,FR - TXT - GC - Génériques - Beauté & Hygiène,31.0,1688.0,72.0
2021-07-07,Adwords,722005374,FR - TXT - GC - Génériques - Beauté & Hygiène,32.0,1597.0,73.0
2021-07-05,Adwords,722005374,FR - TXT - GC - Génériques - Beauté & Hygiène,34.0,1789.0,75.0
2021-07-04,Adwords,722005374,FR - TXT - GC - Génériques - Beauté & Hygiène,34.0,1504.0,79.0
2021-07-06,Adwords,722005374,FR - TXT - GC - Génériques - Beauté & Hygiène,33.0,1648.0,70.0
2021-06-01,Adwords,722005374,FR - TXT - GC - Génériques - Beauté & Hygiène,33.0,1531.0,82.0
2021-08-14,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,63.0,2914.0,132.0
2021-06-24,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,72.0,1880.0,103.0
2021-06-16,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,68.0,2392.0,140.0
2021-06-06,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,109.0,4048.0,221.0
2021-06-18,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,65.0,2321.0,126.0
2021-06-12,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,83.0,3026.0,166.0
2021-06-23,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,73.0,1950.0,114.0
2021-06-04,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,108.0,3275.0,188.0
2021-06-08,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,102.0,3407.0,203.0
2021-07-05,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,60.0,2089.0,114.0
2021-07-26,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,98.0,4225.0,202.0
2021-06-15,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,80.0,2434.0,152.0
2021-07-22,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,76.0,3149.0,152.0
2021-07-20,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,64.0,2465.0,121.0
2021-06-30,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,60.0,1935.0,98.0
2021-08-03,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,64.0,2303.0,113.0
2021-06-02,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,121.0,3752.0,221.0
2021-08-05,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,70.0,2772.0,135.0
2021-08-13,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,73.0,2958.0,155.0
2021-07-24,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,77.0,3223.0,165.0
2021-06-09,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,99.0,3532.0,196.0
2021-07-25,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,84.0,3649.0,182.0
2021-06-03,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,133.0,4073.0,233.0
2021-07-21,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,73.0,2862.0,137.0
2021-06-07,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,105.0,3870.0,208.0
2021-06-28,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,71.0,2128.0,116.0
2021-06-19,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,88.0,3022.0,168.0
2021-07-23,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,72.0,3134.0,151.0
2021-06-27,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,79.0,2258.0,132.0
2021-06-10,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,91.0,3095.0,176.0
2021-06-14,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,73.0,2768.0,149.0
2021-08-16,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,57.0,2369.0,110.0
2021-08-07,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,55.0,2530.0,123.0
2021-08-06,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,58.0,2524.0,116.0
2021-06-17,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,71.0,2291.0,141.0
2021-06-22,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,88.0,2741.0,156.0
2021-06-20,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,104.0,3409.0,208.0
2021-07-27,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,89.0,3081.0,147.0
2021-08-15,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,70.0,2872.0,149.0
2021-06-05,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,108.0,3420.0,187.0
2021-06-21,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,104.0,3240.0,184.0
2021-07-14,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,86.0,1784.0,108.0
2021-07-28,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,71.0,2531.0,132.0
2021-07-03,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,68.0,2527.0,136.0
2021-06-25,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,62.0,1748.0,97.0
2021-06-11,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,84.0,2881.0,156.0
2021-07-30,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,59.0,2001.0,110.0
2021-06-13,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,74.0,2785.0,143.0
2021-06-26,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,67.0,1947.0,106.0
2021-09-28,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,5.0,449.0,17.0
2021-09-29,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,5.0,440.0,14.0
2021-09-24,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,6.0,471.0,15.0
2021-09-30,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,6.0,466.0,15.0
2021-09-25,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,7.0,514.0,21.0
2021-09-27,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,8.0,525.0,20.0
2021-09-26,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,9.0,632.0,28.0
2021-09-23,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,9.0,641.0,30.0
2021-09-14,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,11.0,821.0,35.0
2021-09-16,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,11.0,727.0,32.0
2021-09-17,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,13.0,712.0,34.0
2021-09-15,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,13.0,890.0,34.0
2021-09-13,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,14.0,903.0,34.0
2021-09-21,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,14.0,985.0,38.0
2021-09-18,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,15.0,830.0,37.0
2021-09-20,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,15.0,945.0,38.0
2021-09-19,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,15.0,993.0,42.0
2021-09-03,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,15.0,1050.0,40.0
2021-09-22,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,15.0,793.0,38.0
2021-08-25,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,16.0,888.0,38.0
2021-08-24,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,17.0,1082.0,41.0
2021-09-11,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,18.0,1008.0,43.0
2021-09-10,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,18.0,844.0,36.0
2021-08-26,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,19.0,1113.0,45.0
2021-09-12,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,19.0,806.0,38.0
2021-09-07,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,20.0,1252.0,47.0
2021-08-27,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,20.0,1189.0,47.0
2021-09-06,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,20.0,1139.0,53.0
2021-09-05,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,21.0,1262.0,53.0
2021-09-04,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,21.0,1185.0,49.0
2021-08-20,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,22.0,1317.0,56.0
2021-08-28,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,23.0,1485.0,59.0
2021-09-02,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,23.0,1136.0,50.0
2021-08-23,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,24.0,1303.0,56.0
2021-08-21,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,24.0,1310.0,59.0
2021-09-01,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,26.0,1304.0,56.0
2021-08-30,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,27.0,1567.0,62.0
2021-08-17,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,29.0,1688.0,74.0
2021-07-16,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,29.0,1318.0,66.0
2021-08-19,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,29.0,1444.0,64.0
2021-08-31,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,29.0,1380.0,59.0
2021-08-01,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,30.0,1749.0,76.0
2021-07-10,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,32.0,1482.0,70.0
2021-07-13,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,32.0,1406.0,67.0
2021-08-18,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,34.0,1529.0,71.0
2021-08-22,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,36.0,1887.0,91.0
2021-09-08,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,36.0,1763.0,78.0
2021-07-08,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,36.0,1517.0,83.0
2021-07-11,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,38.0,1772.0,96.0
2021-07-07,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,40.0,1779.0,82.0
2021-08-09,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,40.0,2045.0,89.0
2021-07-31,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,40.0,1925.0,86.0
2021-08-10,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,42.0,1873.0,91.0
2021-08-11,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,46.0,2028.0,98.0
2021-08-02,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,48.0,1897.0,92.0
2021-07-02,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,50.0,1837.0,88.0
2021-08-12,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,52.0,2064.0,109.0
2021-08-08,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,52.0,2242.0,113.0
2021-07-04,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,96.0,2967.0,174.0
2021-08-29,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,33.0,1697.0,79.0
2021-09-09,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,33.0,1561.0,67.0
2021-07-15,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,35.0,1623.0,80.0
2021-07-09,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,35.0,1324.0,59.0
2021-07-12,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,37.0,1598.0,86.0
2021-07-17,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,43.0,1627.0,86.0
2021-07-06,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,45.0,1711.0,90.0
2021-07-01,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,51.0,1761.0,93.0
2021-06-29,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,51.0,1580.0,85.0
2021-07-18,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,53.0,2270.0,119.0
2021-07-29,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,53.0,2109.0,104.0
2021-07-19,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,61.0,2677.0,137.0
2021-08-04,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,61.0,2533.0,117.0
2021-06-01,Adwords,722005377,FR - TXT - GC - Génériques - Entretien,106.0,3467.0,189.0
2021-07-20,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,56.0,2465.0,123.0
2021-07-03,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,111.0,4264.0,224.0
2021-07-07,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,108.0,2958.0,167.0
2021-07-05,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,115.0,4127.0,211.0
2021-08-20,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,62.0,2837.0,148.0
2021-07-13,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,62.0,2212.0,117.0
2021-07-18,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,63.0,2826.0,156.0
2021-07-08,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,104.0,3291.0,178.0
2021-08-13,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,62.0,2758.0,154.0
2021-08-16,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,95.0,4357.0,233.0
2021-07-06,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,110.0,3505.0,191.0
2021-08-29,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,55.0,3121.0,173.0
2021-07-14,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,65.0,1744.0,93.0
2021-08-17,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,68.0,3723.0,189.0
2021-07-02,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,58.0,2568.0,129.0
2021-06-30,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,65.0,2661.0,138.0
2021-07-04,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,150.0,5391.0,350.0
2021-07-09,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,80.0,2927.0,150.0
2021-08-15,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,88.0,4089.0,211.0
2021-08-18,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,76.0,3588.0,183.0
2021-08-21,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,59.0,2864.0,150.0
2021-08-24,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,56.0,2798.0,146.0
2021-07-12,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,69.0,2813.0,144.0
2021-07-31,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,49.0,2259.0,126.0
2021-08-14,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,66.0,3332.0,173.0
2021-07-10,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,74.0,2887.0,148.0
2021-07-11,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,63.0,2990.0,160.0
2021-08-28,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,55.0,2837.0,153.0
2021-08-19,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,68.0,3364.0,185.0
2021-07-19,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,66.0,2936.0,137.0
2021-09-17,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,4.0,460.0,17.0
2021-09-14,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,5.0,491.0,19.0
2021-09-10,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,6.0,537.0,24.0
2021-09-08,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,6.0,699.0,26.0
2021-09-18,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,6.0,618.0,23.0
2021-09-23,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,6.0,568.0,24.0
2021-09-16,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,6.0,537.0,26.0
2021-09-03,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,7.0,805.0,29.0
2021-09-13,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,7.0,605.0,26.0
2021-09-20,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,7.0,678.0,29.0
2021-09-07,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,7.0,749.0,28.0
2021-09-19,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,7.0,752.0,31.0
2021-09-24,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,7.0,626.0,25.0
2021-09-11,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,7.0,643.0,29.0
2021-09-12,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,7.0,712.0,32.0
2021-09-15,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,8.0,644.0,32.0
2021-09-09,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,9.0,635.0,30.0
2021-09-06,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,9.0,712.0,33.0
2021-09-21,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,10.0,964.0,38.0
2021-09-29,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,11.0,801.0,39.0
2021-09-02,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,12.0,928.0,46.0
2021-09-04,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,12.0,898.0,44.0
2021-09-30,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,13.0,853.0,36.0
2021-09-22,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,14.0,830.0,45.0
2021-09-27,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,14.0,1083.0,48.0
2021-09-05,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,14.0,1200.0,55.0
2021-09-28,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,15.0,925.0,42.0
2021-09-25,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,17.0,1223.0,53.0
2021-06-10,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,18.0,971.0,59.0
2021-06-15,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,18.0,671.0,46.0
2021-06-18,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,18.0,810.0,47.0
2021-06-17,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,19.0,861.0,56.0
2021-08-10,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,20.0,1169.0,63.0
2021-06-16,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,21.0,791.0,54.0
2021-06-11,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,21.0,847.0,61.0
2021-06-14,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,21.0,1001.0,64.0
2021-09-01,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,22.0,1514.0,73.0
2021-06-01,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,23.0,993.0,58.0
2021-06-12,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,24.0,957.0,56.0
2021-09-26,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,24.0,1426.0,71.0
2021-06-21,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,25.0,1167.0,80.0
2021-08-06,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,27.0,1339.0,73.0
2021-06-04,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,28.0,1176.0,80.0
2021-08-07,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,28.0,1611.0,86.0
2021-06-19,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,28.0,1076.0,72.0
2021-08-09,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,29.0,1349.0,82.0
2021-08-08,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,29.0,1580.0,96.0
2021-08-31,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,29.0,1635.0,89.0
2021-06-24,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,30.0,1025.0,66.0
2021-06-13,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,30.0,1233.0,77.0
2021-06-02,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,30.0,1367.0,79.0
2021-06-09,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,31.0,1188.0,74.0
2021-06-05,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,32.0,1299.0,84.0
2021-08-05,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,32.0,1517.0,86.0
2021-08-04,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,36.0,1738.0,96.0
2021-06-22,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,36.0,1114.0,74.0
2021-06-06,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,36.0,1656.0,102.0
2021-06-03,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,36.0,1505.0,94.0
2021-07-30,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,38.0,1952.0,104.0
2021-07-22,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,38.0,1700.0,89.0
2021-08-30,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,40.0,2207.0,113.0
2021-08-02,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,42.0,1976.0,110.0
2021-07-23,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,42.0,2022.0,100.0
2021-08-01,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,44.0,2284.0,123.0
2021-07-16,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,44.0,1982.0,104.0
2021-06-27,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,44.0,1716.0,96.0
2021-06-28,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,46.0,1730.0,94.0
2021-07-24,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,48.0,2278.0,119.0
2021-08-26,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,48.0,2559.0,132.0
2021-07-15,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,50.0,2380.0,110.0
2021-07-01,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,50.0,2225.0,114.0
2021-07-17,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,50.0,2222.0,117.0
2021-08-23,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,52.0,2777.0,136.0
2021-07-29,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,33.0,1752.0,94.0
2021-08-11,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,33.0,1607.0,90.0
2021-06-29,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,33.0,1629.0,86.0
2021-06-23,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,33.0,927.0,71.0
2021-07-28,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,35.0,1626.0,94.0
2021-07-27,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,35.0,1438.0,92.0
2021-07-26,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,35.0,1731.0,92.0
2021-06-20,Adwords,722005383,FR - TXT - GC - Génériques - Cuisine,37.0,1302.0,85.0
