date_date,paid_source,campaign_key,campaign_name,cost,impression,click
2021-08-23,Criteo,criteo_mid_funnel,criteo_mid_funnel,30.0,48373.0,76.0
2021-08-17,Criteo,criteo_mid_funnel,criteo_mid_funnel,33.0,57649.0,88.0
2021-08-19,Criteo,criteo_mid_funnel,criteo_mid_funnel,22.0,41276.0,65.0
2021-07-16,Criteo,criteo_mid_funnel,criteo_mid_funnel,24.0,38819.0,65.0
2021-08-18,Criteo,criteo_mid_funnel,criteo_mid_funnel,26.0,46769.0,65.0
2021-08-06,Criteo,criteo_mid_funnel,criteo_mid_funnel,26.0,44241.0,69.0
2021-08-15,Criteo,criteo_mid_funnel,criteo_mid_funnel,27.0,40682.0,73.0
2021-09-27,Criteo,criteo_mid_funnel,criteo_mid_funnel,30.0,48082.0,77.0
2021-09-26,Criteo,criteo_mid_funnel,criteo_mid_funnel,21.0,32943.0,77.0
2021-08-08,Criteo,criteo_mid_funnel,criteo_mid_funnel,27.0,43980.0,85.0
2021-07-08,Criteo,criteo_mid_funnel,criteo_mid_funnel,13.0,22558.0,33.0
2021-07-24,Criteo,criteo_mid_funnel,criteo_mid_funnel,14.0,22244.0,33.0
2021-06-24,Criteo,criteo_mid_funnel,criteo_mid_funnel,15.0,25943.0,35.0
2021-08-24,Criteo,criteo_mid_funnel,criteo_mid_funnel,20.0,35078.0,35.0
2021-09-01,Criteo,criteo_mid_funnel,criteo_mid_funnel,16.0,34023.0,35.0
2021-06-12,Criteo,criteo_mid_funnel,criteo_mid_funnel,13.0,20072.0,35.0
2021-07-29,Criteo,criteo_mid_funnel,criteo_mid_funnel,18.0,29932.0,37.0
2021-06-08,Criteo,criteo_mid_funnel,criteo_mid_funnel,14.0,26568.0,37.0
2021-07-31,Criteo,criteo_mid_funnel,criteo_mid_funnel,17.0,29226.0,37.0
2021-07-13,Criteo,criteo_mid_funnel,criteo_mid_funnel,17.0,30110.0,41.0
2021-06-10,Criteo,criteo_mid_funnel,criteo_mid_funnel,13.0,24632.0,41.0
2021-07-02,Criteo,criteo_mid_funnel,criteo_mid_funnel,15.0,26931.0,41.0
